243,28,24,10,18,33,18,11,7437,7906,3.72849082946777,1.40982750378387,0.249539344012737,200,-11.4397076648368,200,-11.0931508900115,200,-10.711734304582
297,21,34,8,10,19,6,5,1636,1924,3.1296314895153,3.9398168079788,0.307217253744602,200,-4.96781896744964,200,-4.47227353424106,200,-3.86212241605843
297,198,15,17,5,28,9,11,4541,2383,3.20360949635506,4.50932036083358,0.482318809628487,200,-8.05990146360235,200,-7.64025009823557,200,-7.16806984382646
192,105,17,6,19,16,19,16,3817,7683,1.89903324842453,4.57105474041482,0.158364197611809,200,-10.4093090574704,200,-10.0980667268144,200,-9.78512753566533
266,258,7,14,7,47,13,1,9913,6674,5.95948612689972,3.74890947962212,0.121808078978211,200,-14.5090417617973,200,-14.2453440868003,200,-13.9652577919627
205,110,36,16,18,20,13,15,2171,3909,2.84034943580627,1.49866708092141,0.630879527330399,200,-4.71979087234913,200,-4.65204108494579,200,-4.55560792377901
109,17,21,15,18,22,18,5,7532,4428,1.97309060394764,3.95900122805361,0.628373494744301,200,-7.89083527195439,200,-7.3684672247545,200,-6.79682864580363
168,171,5,6,19,33,9,15,2343,120,4.28224241733551,3.70272080056445,0.330777017772198,200,-2.57406958940046,200,-2.84056574782722,200,-3.03469377816972
246,223,19,8,9,36,11,8,2330,8556,3.37142994999886,3.33024078649419,0.697338363528252,200,-5.93446442648612,200,-5.85536825736828,200,-5.78635861482665
72,32,34,5,5,12,19,7,4754,5017,4.11259120702744,3.62176632434365,0.825846484303474,200,-5.84093576096583,200,-5.82925817083209,200,-5.82594366928449
172,272,38,15,7,48,14,11,2821,4667,5.76777285337448,1.02582004811057,0.732564708590507,200,-6.05841830826076,200,-6.09155993455077,200,-6.10568783581998
249,18,37,4,11,34,5,5,6610,4821,5.71036642789841,4.32215994193588,0.69249621629715,200,-5.63439721731578,200,-5.28324885901506,200,-4.90059325326962
170,196,1,6,5,23,9,2,1800,3762,4.682601749897,2.14296821958373,0.744487798213959,200,-3.86510594064957,200,-3.798969738514,200,-3.70479859404812
82,90,32,14,12,41,16,14,3106,9136,2.00818604230881,5.31092549209093,0.409739418327808,200,-8.92653931260286,200,-8.72879102725091,200,-8.566920153801
210,125,17,4,18,46,19,15,5357,3327,4.93047392368317,5.16110567413925,0.661564534902573,200,-7.16160957659626,200,-6.80729013854463,200,-6.42417300668701
285,99,36,17,10,9,3,15,5519,7110,2.13769747316837,5.26696761351701,0.391770160198212,200,-9.97202305868991,200,-9.64695601327609,200,-9.29907969561126
158,98,25,15,16,22,6,6,3319,6034,5.85229969024658,5.71533907717382,0.215089286118746,200,-11.1910607562953,200,-10.9302050189905,200,-10.6548531474088
122,128,6,14,16,6,18,8,9145,8553,4.43666672706604,4.09099175528428,0.286006009578705,200,-13.5927337905891,200,-13.3292903846636,200,-13.0496192970446
143,129,28,5,14,49,17,13,5402,1100,2.87503457069397,3.38675333522003,0.257424055039883,200,-6.00458147249094,200,-5.32504766197372,200,-4.4145358256605
116,111,19,10,10,33,15,3,6480,1993,3.00295522809029,5.02307362522403,0.416525630652904,200,-7.53316603676315,200,-7.05901499213146,200,-6.49130842115184
272,264,49,8,19,18,8,9,8084,8827,2.42194584012032,4.17476032931984,0.845901137590408,200,-6.60248536106937,200,-6.51947608428148,200,-6.46569269102605
176,200,48,10,8,10,13,6,6983,341,4.71460497379303,4.5557019253836,0.553887522220612,200,-4.74966078229673,200,-5.146405725092,200,-5.42042644349563
255,78,24,3,17,47,12,9,3538,2516,1.43406907469034,4.66296076180072,0.224927964061499,200,-5.46579135211707,200,-5.24353758879924,200,-5.07025934277756
212,92,27,10,3,49,8,4,4729,4222,4.50988359497565,1.69005475295162,0.219894209697788,200,-9.01431609703304,200,-8.524100758637,200,-7.93802535464858
221,93,23,13,14,45,15,8,465,4785,3.5821232096534,2.45618577784581,0.200498513640716,200,-8.87626774488745,200,-8.69896201202149,200,-8.50486089338581
233,142,36,8,5,26,17,1,3444,6562,3.89847269106426,2.13353348779947,0.275068674798273,200,-9.9399518351993,200,-9.59716563855368,200,-9.22396332077147
176,147,5,14,2,34,18,4,3966,1865,1.20575288007991,3.5114355173139,0.446767491837382,200,-4.55306693560742,200,-4.4014244176545,200,-4.11062642801917
182,129,33,9,17,49,14,3,1441,2594,3.86457943789596,1.32252200007799,0.213836685914642,200,-0.965910114279367,200,-2.03427523182242,200,-3.32533176061193
219,81,11,12,12,35,11,2,117,3969,1.72640867090195,1.1912396198114,0.399708431896178,200,-1.6333018374955,188,-0.316689919256794,172,-0.296446249898367
296,27,12,10,16,34,17,6,1257,6098,1.14643822612871,3.51901655262673,0.173885169867723,200,-11.0580901580189,200,-10.985089256523,200,-10.9016306555909
208,62,34,9,10,34,8,3,2185,5275,2.41444503070921,2.24480680133388,0.135483207320502,200,-8.02182411429606,200,-7.76197683542986,200,-7.50327204981975
210,90,23,16,14,37,14,5,901,6313,4.39865808015046,1.22798491454456,0.442164908841264,200,-6.02808240036441,200,-5.67735659250438,200,-5.25704445959181
274,142,12,13,13,33,11,4,3876,2101,4.50665813150438,1.35828981039365,0.439115481342538,200,-5.91365176943548,200,-6.07160713465111,200,-6.17797893063194
260,154,5,16,5,49,19,1,3827,5007,3.94918182649653,2.14809674991629,0.564506512245295,200,-7.12599132649195,200,-6.42177500465607,200,-5.62943701012541
214,82,27,14,17,38,17,4,5755,1961,4.39237820216818,2.21828573477903,0.38794543732333,200,-4.51773063875559,200,-3.14957380608077,200,-3.62419526344168
